SS1x;SS1y;SS2x;SS2y;SS3x;SS3y;SS4x;SS4y;SS5x;SS5y;SS6x;SS6y;SS7x;SS7y;SS8x;SS8y;SS9x;SS9y;SS10x;SS10y;SS11x;SS11y;SS12x;SS12y;SS13x;SS13y;SS14x;SS14y;SS15x;SS15y;SS16x;SS16y
3522.0;29235.2;3522.0;2186.6;3522.0;2198.4;3522.0;1519.0;3522.0;1589.0;3522.0;1618.6;3522.0;1693.6;3522.0;2111.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0
3563.0;29207.0;3563.0;2094.8;3563.0;2096.2;3563.0;1451.0;3563.0;1490.0;3563.0;1545.0;3563.0;1622.2;3563.0;2019.4;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0
3604.0;29182.6;3604.0;2009.6;3604.0;2006.4;3604.0;1368.4;3604.0;1411.0;3604.0;1463.0;3604.0;1539.4;3604.0;1947.2;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0
3645.0;29146.6;3645.0;1945.6;3645.0;1940.4;3645.0;1287.2;3645.0;1265.0;3645.0;1380.0;3645.0;1461.6;3645.0;1868.4;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0
3686.0;29124.2;3686.0;1872.8;3686.0;1860.6;3686.0;1233.2;3686.0;1213.8;3686.0;1240.0;3686.0;1400.0;3686.0;1792.4;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0
3726.0;29115.2;3726.0;1807.2;3726.0;1790.0;3726.0;1172.6;3726.0;1155.4;3726.0;1192.0;3726.0;1334.0;3726.0;1738.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0
3767.0;29076.0;3767.0;1758.2;3767.0;1739.2;3767.0;1114.8;3767.0;1099.2;3767.0;1140.0;3767.0;1276.0;3767.0;1676.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0
3808.0;29038.2;3808.0;1700.8;3808.0;1680.4;3808.0;1072.0;3808.0;1056.8;3808.0;1085.2;3808.0;1171.0;3808.0;1616.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0
3849.0;29015.0;3849.0;1651.0;3849.0;1631.6;3849.0;1025.6;3849.0;1010.8;3849.0;1047.6;3849.0;1135.0;3849.0;1518.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0
3890.0;28982.0;3890.0;1615.0;3890.0;1597.2;3890.0;983.4;3890.0;970.0;3890.0;1006.6;3890.0;1094.0;3890.0;1489.2;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0
3931.0;28944.0;3931.0;1576.0;3931.0;1551.4;3931.0;949.4;3931.0;939.6;3931.0;969.4;3931.0;1057.2;3931.0;1454.8;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0
3972.0;28935.0;3972.0;1544.0;3972.0;1519.4;3972.0;913.6;3972.0;906.8;3972.0;943.4;3972.0;1033.2;3972.0;1424.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0
4013.0;28920.6;4013.0;1499.0;4013.0;1497.0;4013.0;887.0;4013.0;880.4;4013.0;917.6;4013.0;1007.6;4013.0;1406.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0
4054.0;28895.4;4054.0;1486.2;4054.0;1473.0;4054.0;867.0;4054.0;862.2;4054.0;896.6;4054.0;988.4;4054.0;1387.2;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0
4095.0;28874.8;4095.0;1477.4;4095.0;1463.0;4095.0;854.0;4095.0;845.4;4095.0;882.0;4095.0;976.0;4095.0;1375.8;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0
