timestamp;time(s);SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
1681931658.130775;25173.031442403793;30108;1810;61413;56322;32480;1347;51042;2148;65514;65514;65515;65515;65514;65514;65515;65515
1681931670.2183747;25185.119042158127;28715;1805;57728;56594;32376;1344;50989;2126;65515;65514;65515;65515;65514;65515;65515;65513
1681931682.2854013;25197.18606877327;29129;1876;58862;57199;32585;1334;51039;2131;65515;65514;65515;65514;65513;65513;65514;65513
1681931694.3535528;25209.25422024727;28196;1802;50524;56995;32485;1376;51245;2043;65515;65513;65513;65514;65513;65513;65514;65513
1681931706.4207547;25221.321422100067;28430;1837;54223;56946;32634;1358;51039;1994;65514;65514;65514;65514;65514;65513;65513;65512
1681931718.4886284;25233.38929581642;29762;1879;57975;56949;32473;1425;51032;2093;65513;65512;65513;65514;65513;65513;65515;65514
1681931730.5581906;25245.458858013153;28128;1772;50141;57137;32328;1428;50868;2006;65513;65514;65513;65513;65513;65514;65491;65512
1681931742.6246357;25257.52530312538;29922;1761;61681;57166;32453;1374;51019;2048;65514;65513;65513;65514;65512;65510;65512;65513
1681931754.7158644;25269.616531848907;27665;1870;61656;57661;32541;1437;51061;1808;65514;65514;65514;65514;65514;65512;65513;65514
1681931766.781653;25281.68232035637;29720;1779;60815;56816;32310;1418;50933;1952;65514;65515;65513;65513;65515;65515;65515;65514
1681931778.8403354;25293.74100279808;29961;1930;61336;57675;32567;1313;51162;2040;65512;65512;65515;65514;65512;65512;65513;65512
1681931790.906822;25305.80748939514;28469;1941;60781;57109;32539;1354;51121;1915;65513;65512;65513;65514;65514;65515;65514;65512
1681931802.9788542;25317.879521608353;29916;1974;61681;57180;32524;1386;51110;2188;65514;65513;65514;65514;65512;65513;65514;65512
1681931815.0502295;25329.95089697838;29584;1943;61447;56986;32335;1384;51213;1934;65514;65514;65513;65512;65513;65514;65514;65513
1681931827.1167622;25342.017429590225;29053;1903;58531;57035;32784;1414;51240;2038;65512;65512;65511;65511;65513;65512;65512;65513
1681931839.2159445;25354.11661195755;29908;1894;60782;57496;32763;1412;51283;1969;65512;65512;65512;65511;65512;65514;65512;65512
1681931851.2780242;25366.178691625595;29986;1944;61418;57494;32908;1379;51415;2039;65511;65512;65510;65510;65510;65510;65511;65511
1681931863.3435981;25378.244265556335;29909;1953;50670;57739;32915;1471;51414;2142;65512;65513;65511;65512;65512;65511;65511;65510
1681931875.411408;25390.31207537651;29725;1936;61776;57094;32717;1441;51348;2009;65511;65510;65513;65511;65510;65511;65511;65508
1681931887.4788692;25402.379536628723;32409;1934;61661;57262;32911;1383;51245;1956;65512;65509;65513;65510;65510;65511;65510;65511
1681931899.5497832;25414.4504506588;29680;1927;61411;57095;32708;1415;51263;2024;65512;65513;65512;65509;65512;65513;65511;65511
1681931911.6180966;25426.518764019012;31124;1906;60139;56971;32679;1335;51224;2045;65511;65510;65511;65511;65512;65513;65513;65512
1681931923.7195375;25438.620204925537;30234;1879;59005;56938;32528;1366;51232;2088;65513;65512;65512;65512;65513;65513;65514;65513
1681931935.788179;25450.688846349716;30186;1752;57604;57128;32526;1364;51262;1948;65514;65511;65513;65513;65512;65514;65513;65513
1681931947.8521717;25462.75283908844;29874;1831;56857;57579;32702;1464;51186;2032;65512;65514;65513;65513;65513;65513;65514;65512
1681931959.9192595;25474.819926977158;29529;1818;54860;57281;32582;1414;51159;2016;65512;65512;65512;65510;65512;65512;65513;65514
1681931971.9933167;25486.89398407936;30755;1830;57336;56499;32646;1429;51112;2146;65511;65511;65511;65512;65512;65512;65512;65512
1681931984.0674238;25498.968091249466;27858;1765;58463;57004;32698;1464;51064;2039;65512;65512;65512;65514;65512;65511;65511;65512
1681931996.132665;25511.03333234787;29668;1797;59564;57152;32550;1493;51065;2030;65510;65511;65511;65511;65513;65514;65512;65511
1681932008.2170138;25523.117681264877;28178;1804;57110;57095;32472;1499;51146;2046;65512;65513;65513;65511;65513;65510;65514;65513
1681932020.2863512;25535.18701863289;30417;1746;55405;57558;32279;1381;51096;2111;65512;65513;65513;65513;65513;65512;65513;65513
1681932032.34492;25547.245587348938;30885;1836;56328;56984;32525;1436;50982;1960;65513;65512;65513;65512;65514;65514;65514;65513
1681932044.4121587;25559.312826156616;28880;1760;58124;57084;32429;1486;51012;1956;65514;65515;65515;65514;65512;65511;65513;65514
1681932056.4792645;25571.379931926727;28201;1797;56507;57412;32299;1427;50956;2021;65515;65514;65515;65515;65515;65514;65515;65515
1681932068.5498202;25583.450487613678;29775;1837;56430;57317;32467;1412;51067;1853;65513;65514;65514;65514;65514;65513;65513;65514
