SS1x;SS1y;SS2x;SS2y;SS3x;SS3y;SS4x;SS4y;SS5x;SS5y;SS6x;SS6y;SS7x;SS7y;SS8x;SS8y;SS9x;SS9y;SS10x;SS10y;SS11x;SS11y;SS12x;SS12y;SS13x;SS13y;SS14x;SS14y;SS15x;SS15y;SS16x;SS16y
3604.0;37819.8;3604.0;3236.8;3604.0;63057.0;3604.0;63441.4;3604.0;64590.0;3604.0;64887.2;3604.0;58585.0;3604.0;3359.0;3604.0;65502.8;3604.0;65504.2;3604.0;65502.0;3604.0;65498.8;3604.0;65499.0;3604.0;65501.0;3604.0;65502.6;3604.0;65498.8
3645.0;37621.4;3645.0;3161.2;3645.0;62879.0;3645.0;63247.2;3645.0;64517.4;3645.0;64891.2;3645.0;58513.0;3645.0;3275.0;3645.0;65501.0;3645.0;65503.0;3645.0;65503.4;3645.0;65501.0;3645.0;65503.8;3645.0;65501.0;3645.0;65501.0;3645.0;65502.0
3686.0;37436.2;3686.0;3078.2;3686.0;62822.8;3686.0;63252.0;3686.0;64405.6;3686.0;64878.2;3686.0;58476.0;3686.0;3204.0;3686.0;65502.2;3686.0;65504.2;3686.0;65501.8;3686.0;65499.4;3686.0;65502.6;3686.0;65501.8;3686.0;65503.0;3686.0;65502.0
3726.0;37297.0;3726.0;2999.8;3726.0;62795.6;3726.0;63217.4;3726.0;64170.4;3726.0;64866.0;3726.0;58404.8;3726.0;3135.0;3726.0;65506.2;3726.0;65505.6;3726.0;65501.0;3726.0;65500.6;3726.0;65500.4;3726.0;65501.2;3726.0;65504.0;3726.0;65503.0
3767.0;37127.0;3767.0;2939.0;3767.0;62795.6;3767.0;63196.4;3767.0;64071.2;3767.0;64883.4;3767.0;58344.6;3767.0;3084.6;3767.0;65502.8;3767.0;65504.0;3767.0;65502.2;3767.0;65501.8;3767.0;65502.4;3767.0;65503.4;3767.0;65501.0;3767.0;65505.0
3808.0;36956.0;3808.0;2874.0;3808.0;62755.2;3808.0;63214.0;3808.0;64207.2;3808.0;64869.0;3808.0;58180.4;3808.0;3027.2;3808.0;65502.0;3808.0;65503.2;3808.0;65502.4;3808.0;65502.0;3808.0;65502.8;3808.0;65503.4;3808.0;65501.8;3808.0;65501.0
3849.0;36776.0;3849.0;2812.0;3849.0;62784.6;3849.0;63236.8;3849.0;64541.2;3849.0;64865.0;3849.0;58100.0;3849.0;2936.8;3849.0;65501.0;3849.0;65500.0;3849.0;65500.6;3849.0;65503.8;3849.0;65502.6;3849.0;65502.4;3849.0;65501.2;3849.0;65502.6
3890.0;36626.4;3890.0;2765.0;3890.0;62819.0;3890.0;63234.6;3890.0;64702.6;3890.0;64882.2;3890.0;58030.6;3890.0;2899.0;3890.0;65503.0;3890.0;65503.0;3890.0;65502.8;3890.0;65502.6;3890.0;65502.6;3890.0;65502.0;3890.0;65507.4;3890.0;65503.8
3931.0;36470.6;3931.0;2735.4;3931.0;62938.0;3931.0;63181.0;3931.0;64606.4;3931.0;64868.4;3931.0;57961.0;3931.0;2867.2;3931.0;65504.0;3931.0;65503.0;3931.0;65501.2;3931.0;65504.2;3931.0;65501.6;3931.0;65500.4;3931.0;65503.6;3931.0;65498.4
3972.0;36097.0;3972.0;2700.0;3972.0;62891.0;3972.0;63224.0;3972.0;64628.8;3972.0;64863.2;3972.0;57913.8;3972.0;2846.2;3972.0;65500.8;3972.0;65502.0;3972.0;65498.0;3972.0;65500.6;3972.0;65501.0;3972.0;65499.6;3972.0;65502.4;3972.0;65500.0
4013.0;35918.0;4013.0;2653.0;4013.0;62756.0;4013.0;63295.0;4013.0;64735.2;4013.0;64865.0;4013.0;57843.8;4013.0;2833.4;4013.0;65501.6;4013.0;65501.2;4013.0;65506.0;4013.0;65499.0;4013.0;65501.2;4013.0;65501.6;4013.0;65502.8;4013.0;65501.4
4054.0;35754.6;4054.0;2637.6;4054.0;62948.0;4054.0;63225.0;4054.0;64636.0;4054.0;64867.6;4054.0;57746.8;4054.0;2819.6;4054.0;65498.8;4054.0;65500.2;4054.0;65502.0;4054.0;65503.0;4054.0;65502.4;4054.0;65501.2;4054.0;65502.4;4054.0;65501.0
4095.0;35559.2;4095.0;2632.2;4095.0;62891.2;4095.0;63236.2;4095.0;64617.0;4095.0;64862.0;4095.0;57671.2;4095.0;2813.2;4095.0;65501.0;4095.0;65501.6;4095.0;65503.0;4095.0;65504.0;4095.0;65503.8;4095.0;65501.6;4095.0;65502.2;4095.0;65500.6
